date,pos_index
2004-07-04,1.0138218617401795
2004-07-11,2.482316829040438
2004-07-18,2.0195971145083447
2004-07-25,1.4856288076102309
2004-08-01,1.9626057930369818
2004-08-08,2.1349184371592784
2004-08-15,2.661524430588755
2004-08-22,2.139578957553756
2004-08-29,1.3856181789010902
2004-09-05,2.6594515622364034
2004-09-12,3.2132614603822893
2004-09-19,1.7463268365817086
2004-09-26,2.1016923735832047
2004-10-03,2.91855404565237
2004-10-10,2.5251776555041565
2004-10-17,1.6486375462138845
2004-10-24,0.8025682182985533
2004-10-31,0.8754831976319241
2004-11-07,0.5678615857011394
2004-11-14,0.4180207871954025
2004-11-21,0.14582894089535425
2004-11-28,0.3465465305360805
2004-12-05,0.6496113056880832
2004-12-12,0.3265205266687849
2004-12-19,0.07569282253471271
2004-12-26,0.4829045207114964
2005-01-02,0.2152834234596611
2005-01-09,0.0
2005-01-16,0.08017165026776298
2005-01-23,0.3965814677480122
2005-01-30,0.3325363341847356
2005-02-06,1.6285771731117231
2005-02-13,2.099853075295661
2005-02-20,2.1058631188972683
2005-02-27,2.5391749709634275
2005-03-06,2.4543969844065114
2005-03-13,3.957321641345224
2005-03-20,5.183777620934906
2005-03-27,6.726317807932622
2005-04-03,8.2256489819515
2005-04-10,6.216391102958816
2005-04-17,5.010745135691568
2005-04-24,3.6666033128297295
2005-05-01,4.0864424028680295
2005-05-08,4.36283323986332
2005-05-15,4.223320679933332
2005-05-22,6.045048097869311
2005-05-29,3.8219740503621193
2005-06-05,4.295395565117718
2005-06-12,2.8004389466294675
2005-06-19,4.014968676183623
2005-06-26,3.245957346091753
2005-07-03,3.1870264947171454
2005-07-10,3.513952701866683
2005-07-17,2.717362296634061
2005-07-24,2.527591053199255
2005-07-31,3.3169206711390604
2005-08-07,3.687938903145509
2005-08-14,2.172851730373857
2005-08-21,2.7413155556606252
2005-08-28,2.5518860881486622
2005-09-04,2.4220292879233885
2005-09-11,4.369538077403248
2005-09-18,2.375030332443582
2005-09-25,1.661411955757236
2005-10-02,1.9863809155121768
2005-10-09,0.966516480047397
2005-10-16,0.5846677322246309
2005-10-23,0.3829503829503832
2005-10-30,0.8770204915377858
2005-11-06,0.4542991108717404
2005-11-13,0.06984823613034846
2005-11-20,0.33647884261500266
2005-11-27,0.1398858415703747
2005-12-04,0.2186017311116371
2005-12-11,0.20589639718854388
2005-12-18,0.17540757899953652
2005-12-25,0.5839906024500767
2006-01-01,0.07575553688248009
2006-01-08,0.4830765918802152
2006-01-15,0.16439926078480313
2006-01-22,0.5195991572566167
2006-01-29,0.3212045169385192
2006-02-05,0.7627699467145355
2006-02-12,1.9765036062454169
2006-02-19,2.0351167217713653
2006-02-26,2.106419575974649
2006-03-05,3.6230669140239176
2006-03-12,3.512007702951416
2006-03-19,5.601544480244627
2006-03-26,5.943371071930391
2006-04-02,7.418588674487475
2006-04-09,8.020510082880786
2006-04-16,5.7714132364210355
2006-04-23,5.644424089931254
2006-04-30,5.830761086390622
2006-05-07,2.6000827033057914
2006-05-14,4.422285869193686
2006-05-21,3.3099126746443313
2006-05-28,3.428408692604275
2006-06-04,1.4846230773884763
2006-06-11,1.7405664199986992
2006-06-18,1.8790475018734525
2006-06-25,1.4572686204248004
2006-07-02,0.9767078079395656
2006-07-09,1.9310996387260229
2006-07-16,1.256313308501101
2006-07-23,2.591546187596005
2006-07-30,2.4652609233627456
2006-08-06,2.123371700676528
2006-08-13,3.796036243462384
2006-08-20,2.0833639607437133
2006-08-27,1.984329349269588
2006-09-03,1.6295439818050137
2006-09-10,0.9720388641838044
2006-09-17,2.2630251812346884
2006-09-24,1.1620852395353076
2006-10-01,1.5036532055543912
2006-10-08,0.8312286198407878
2006-10-15,0.8239375635549687
2006-10-22,0.2765381241179387
2006-10-29,0.4538126165950943
2006-11-05,0.270666830989027
2006-11-12,0.26207828600800936
2006-11-19,0.257287951486303
2006-11-26,0.26219982890631377
2006-12-03,0.12225192770993368
2006-12-10,0.5565611082312237
2006-12-17,0.7060309568833893
2006-12-24,0.8847924241251574
2006-12-31,0.4541953012184579
2007-01-07,0.8328084109773859
2007-01-14,0.474134666363705
2007-01-21,0.8805992019657801
2007-01-28,1.5392968980960622
2007-02-04,0.8721048339930021
2007-02-11,1.2549297392502965
2007-02-18,2.6471245173847833
2007-02-25,1.4617930606337308
2007-03-04,3.2801130191280587
2007-03-11,1.9119833221785156
2007-03-18,2.5396382797023525
2007-03-25,2.957423634028581
2007-04-01,3.719050988588785
2007-04-08,6.590830206225389
2007-04-15,3.0111973860273533
2007-04-22,5.556066398500082
2007-04-29,4.836445773804334
2007-05-06,3.4790638538898637
2007-05-13,3.4307615713119035
2007-05-20,3.2436447794632324
2007-05-27,3.2144108981420896
2007-06-03,2.144616692318165
2007-06-10,1.766899011184955
2007-06-17,2.491645898933098
2007-06-24,2.0644785815262567
2007-07-01,2.9520620815447014
2007-07-08,3.2520165159918655
2007-07-15,4.326657744661195
2007-07-22,4.562349997966074
2007-07-29,3.90464227832494
2007-08-05,4.454791133243991
2007-08-12,4.12594974891332
2007-08-19,3.927660780593364
2007-08-26,5.6165099268547785
2007-09-02,5.003429770407133
2007-09-09,4.168593234893197
2007-09-16,3.9577515100344174
2007-09-23,2.986431516858985
2007-09-30,3.104988580896511
2007-10-07,3.1608069050539886
2007-10-14,2.0673591415698027
2007-10-21,1.0568239119997809
2007-10-28,0.6604211231669291
2007-11-04,0.3793407588376245
2007-11-11,0.2274719806648817
2007-11-18,0.2310576953721181
2007-11-25,0.5896480188687353
2007-12-02,0.06378242703755155
2007-12-09,0.401171943453583
2007-12-16,0.0991445492432553
2007-12-23,0.2807600292623125
2007-12-30,0.07998135384195308
2008-01-06,0.294166402941664
2008-01-13,0.12680567481515814
2008-01-20,0.15426690414808364
2008-01-27,0.2313445288915183
2008-02-03,0.08471683853823829
2008-02-10,0.25226673124694965
2008-02-17,1.2374263251085418
2008-02-24,2.4673133457962746
2008-03-02,1.9510190226434645
2008-03-09,2.7848559559903565
2008-03-16,3.3555813375564822
2008-03-23,2.783070724923396
2008-03-30,0.7757535076349894
2008-04-06,1.5057040246964266
2008-04-13,0.8687299001795931
2008-04-20,1.665281787265393
2008-04-27,2.1424346972015242
2008-05-04,2.1589734233412377
2008-05-11,1.975389313896893
2008-05-18,1.6365264742182355
2008-05-25,1.702172127648926
2008-06-01,1.7284292404905632
2008-06-08,2.2248959545553126
2008-06-15,2.0534098764444684
2008-06-22,2.335438302368789
2008-06-29,2.6913972902158823
2008-07-06,2.469712984795514
2008-07-13,4.463881943451663
2008-07-20,3.783674088935228
2008-07-27,4.566790575227702
2008-08-03,3.677407030056041
2008-08-10,3.2532129963467167
2008-08-17,2.768490966173774
2008-08-24,3.550966614085049
2008-08-31,3.5173972270644023
2008-09-07,3.7383035009958663
2008-09-14,3.6318901543712
2008-09-21,2.5595535944441887
2008-09-28,2.25034264284983
2008-10-05,3.4177378394308997
2008-10-12,1.5837688063027913
2008-10-19,1.1342083249039272
2008-10-26,0.6143305178374139
2008-11-02,0.6566021876656011
2008-11-09,0.4399858273795999
2008-11-16,0.4116760939876821
2008-11-23,0.2868097114025515
2008-11-30,0.24107121060469194
2008-12-07,0.2755392282850776
2008-12-14,0.18944433644498068
2008-12-21,0.08123000275279434
2008-12-28,0.132972948047791
2009-01-04,0.2532928064842955
2009-01-11,0.046298031865042034
2009-01-18,0.3568386749940991
2009-01-25,0.030202668924203393
2009-02-01,0.3999086397707669
2009-02-08,0.17019407553979826
2009-02-15,0.26673797285743106
